session_id,target
200,1.806352556755226e-05
201,0.00019227005854239356
202,0.020698989698321412
203,3.5767839727803406e-06
204,0.0002506769212359941
205,0.005657783293112329
206,1.3072958457836836e-08
207,0.00088419549196178
208,0.0011707658457018961
209,2.7692993734911805e-06
210,0.010126851447687378
211,0.0013094410230986724
212,0.011094215659832898
213,1.565205891723821e-05
214,0.020847639298028055
215,0.0010863635982435128
216,0.004910453015038963
217,0.033619560531538736
218,0.001735131377590236
219,0.00030712096811001417
220,0.0029226398877786205
221,0.0035043367424521348
222,4.8102719232174585e-05
223,0.03639382982609286
224,0.0013100641541724687
225,0.014728392087993532
226,0.005815387359190973
227,0.004216320321918151
228,0.0008114147038888706
229,4.955597363400832e-05
230,0.001969060477307633
231,9.977906205178581e-05
232,2.2814946491562408e-05
233,2.1256268797555545e-05
234,0.002639036009620693
235,0.0001708184122217106
236,0.00021374702295164316
237,0.002678392776966917
238,0.002381926692354638
239,0.0004198535779012544
240,0.005665346674130983
241,0.00010971425204101902
242,6.300018379177424e-08
243,1.0485360094096136e-07
244,4.02374849221433e-05
245,0.0004493292721361383
246,8.982457273046344e-05
247,0.08011671275203337
248,0.0007815127391745967
249,4.614071628880262e-05
250,0.000589997542558145
251,0.03253702054745236
252,3.610594616262606e-05
253,3.9312786702494516e-05
254,0.0005845819461975404
255,0.0019018472219384194
256,2.272489118399903e-07
257,0.00022331375992736937
258,0.008704415837697214
259,0.004189410620948537
260,0.0010162984808836214
261,0.00023139617978104628
262,0.001806289555245831
263,0.0007551108892716607
264,0.002274535593650786
265,0.00010665571226785663
266,6.554195352794803e-06
267,2.0066912657050205e-09
268,0.00014425921196583853
269,0.0007657436430703219
270,0.00025210148061368114
271,8.46713809951713e-06
272,9.636313921354524e-05
273,1.3420172880598323e-05
274,0.0021638260144467617
275,0.008398136585255213
276,3.2038219961912358e-06
277,0.0020403654419981435
278,0.013838637898617027
279,7.981588000066406e-06
280,0.003128708702239443
281,7.9945283019084e-05
282,0.008559322808890947
283,0.002674390746920919
284,0.00012646624498118523
285,1.4079668419653721e-05
286,5.306397136503862e-07
287,0.0026686858033991407
288,4.279494341951003e-06
289,0.0008361233802148974
290,1.738456501240745e-05
291,0.0017854345857598942
292,0.001280223870756469
293,0.006162340104478259
294,0.0004045011325922984
295,2.5894005572078785e-05
296,2.5850982834354695e-05
297,0.00010737260271509027
298,8.023659584203123e-05
299,1.0291366776140773e-06
300,4.1443215733437803e-05
301,1.399163383339984e-05
302,0.00025748171538671866
303,5.480977906178244e-05
304,0.012019542341620455
305,0.05906073644522122
306,1.3042467663117741e-05
307,0.0025942934653778974
308,0.00015432395298089504
309,0.0020367028351268124
310,2.3637162747096992e-05
311,0.005743299215228191
312,0.015309799558660459
313,0.00038798409117828087
314,2.1482180002594443e-05
315,0.0006357543576999211
316,4.380805351698451e-05
317,0.0027610436042724163
318,3.5760241079491415e-05
319,7.832303995554005e-05
320,0.0003096153211448409
321,0.010287505188035445
322,3.737555968741747e-05
323,2.8753904931965134e-05
324,0.0034041742629921552
325,0.008481949818710217
326,0.0026949934569380804
327,0.0003390125934268127
328,0.004014013782304347
329,2.537248149798089e-05
330,3.638236718647767e-06
331,0.00989847590725007
332,0.0005384501462070752
333,0.2529955984881912
334,2.447560204216948e-05
335,3.6580428353835094e-05
336,0.00020689731196912926
337,0.012243023801666754
338,0.01677165487234785
339,0.0009659548489184813
340,0.00552957924509505
341,4.799123725006542e-06
342,0.004061813296416196
343,0.004373813383531321
344,0.012967608634669522
345,0.0015754795940377694
346,7.628587078438503e-05
347,0.531966178301331
348,8.876572163220465e-06
349,9.895853933795199e-06
350,0.007439581852349881
351,0.0014014146035549132
352,0.06782321931333754
353,0.042977341402302006
354,0.0022418988805248206
355,0.010394650971109231
356,0.000438146523759989
357,0.0005352292882344242
358,5.867676088376142e-05
359,0.09764797905037402
360,0.00011801161327769183
361,0.002303253807721958
362,0.0008406056307822382
363,0.0001868341876236572
364,0.0010799155237926404
365,3.2010047801464295e-06
366,1.977611047411474e-08
367,2.2926978490352038e-06
368,0.006147565791540809
369,0.007380842832659904
370,3.738224305768116e-05
371,0.002757461312067025
372,9.969141545590906e-06
373,6.253619048475953e-06
374,1.5447844002483117e-06
375,4.074041159799794e-05
376,0.005289457322509614
377,0.0008967679315752358
378,2.7594734666701132e-05
379,3.31903055037345e-06
380,6.857152497845806e-05
381,0.0011602654777418515
382,0.00641417896600758
383,3.883966702461953e-05
384,7.540284634112596e-05
385,0.005183653091486878
386,0.0001443107878899601
387,0.0012097186365703683
388,0.0028606182701060297
389,8.05826914078497e-06
390,1.1164235959544194e-05
391,0.0001214526087882048
392,0.0022473128544641314
393,0.00011223249651720792
394,1.1446173497501102e-05
395,3.9733897690210795e-05
396,0.0005083488109566882
397,8.744627112347719e-05
398,0.001579349878085527
399,4.82524909026216e-08
400,0.0002680054306639117
401,5.944996658739368e-07
402,0.00018810895283376424
403,9.769581850522615e-05
404,0.04005410802784153
405,0.000859245433363462
406,0.010752789301583542
407,6.561519528774047e-05
408,1.370873753967791e-05
409,0.004967953997396932
410,0.00051571634304689
411,1.2878302771270541e-05
412,5.9107957427708216e-05
413,0.0017027790503517395
414,7.145502657372872e-05
415,7.691774938592357e-07
416,0.0001312877035543798
417,0.008728740173374328
418,3.729718828598266e-06
419,1.9126008261436812e-05
420,0.0030094946610209673
421,0.0015134107767679032
422,0.002757461312067025
423,6.464750008600102e-05
424,0.00010927493794005284
425,4.797486350062414e-08
426,0.4730590003431745
427,0.00011950305447302484
428,1.381383110475889e-08
429,0.00337437129943989
430,2.537248149798089e-05
431,5.285858949491025e-06
432,0.011735881876632135
433,5.325195563079286e-05
434,0.0012054327366477636
435,5.49810021925446e-05
436,0.00032475334544472594
437,0.00016898493212839696
438,0.00026688464364489487
439,0.00012432169650406917
440,2.0912829189262255e-07
441,4.676835862594189e-05
442,0.0001245217379854284
443,9.26048726731744e-06
444,5.0254463587602575e-05
445,0.0008459116652379269
446,0.002446345908743098
447,0.00010210028719373849
448,0.009323523633040015
449,0.00018125157546690032
450,0.0009688985384573277
451,0.0013763870877768155
452,0.01162257227144205
453,0.0015060293946966628
454,1.0758815215911424e-05
455,5.966860986586345e-05
456,7.375084400169341e-05
457,8.301845563668394e-05
458,0.0004616410063590262
459,0.00014615832200330506
460,0.06280115481187475
461,6.857152497845806e-05
462,1.0382784714643123e-06
463,8.273486329379605e-07
464,0.00012703740861702543
465,0.005262149673358904
466,8.175577652552314e-05
467,0.002997400255640662
468,5.645446372218294e-05
469,0.00030099364673398944
470,0.0002216973399369395
471,0.017613936839941734
472,2.8953389903031106e-06
473,0.001735131377590236
474,1.2803348256796805e-06
475,0.017828897640001805
476,4.603350453778963e-06
477,0.00015910853494948286
478,0.0018393815876410209
479,0.5345880794422673
480,0.0003864476583788556
481,0.021156976865244047
482,0.0004659649710048342
483,0.005095644442779324
484,0.0026462369233704653
485,0.01677820144210531
486,0.0002571219181069745
487,0.0001449829257647668
488,2.2037065361705674e-05
489,0.0018735035556365876
490,0.0002097967086535905
491,0.008648427217147339
492,0.003171083491711313
493,0.0009340257666728923
494,0.00015788269519195433
495,0.00027742992120442187
496,0.03663566407632641
497,0.0013055659900953836
498,0.0014951266403251643
499,1.4950528963495945e-09
500,0.007010989845538491
501,0.0038926209846473544
502,0.04543111487878601
503,0.032716683327063706
504,0.0032132227118838153
505,0.00040481328588227625
506,8.088259460207794e-06
507,0.002957000470834503
508,0.000819107356365607
509,0.00014361406195259328
510,0.0001406782756803786
511,2.0532102151931697e-07
512,0.0006485708246522912
513,8.958405239547713e-05
514,0.00959768089236396
515,0.0002790210108020964
516,0.007590775995249646
517,0.00020791116795178773
518,1.1106845243785425e-05
519,0.0008421347532946025
520,3.9881363912563685e-05
521,0.07330441738419995
522,0.09406820007372924
523,3.0862450632484774e-06
524,0.0021408033721717653
525,0.0015068993861981864
526,6.842928636280477e-05
527,0.002016550428292487
528,0.005221340809869466
529,0.00015270431136512819
530,2.599961790686934e-06
531,4.258989185420161e-05
532,0.00010638461868066074
533,2.2336831424551522e-06
534,0.03689591284403163
535,1.144888008323614e-07
536,0.0017164802091255492
537,0.000979296558245989
538,0.007349086501137345
539,0.0019876956889906656
540,2.0765502212515145e-06
541,0.0019031809896387845
542,0.00018274234505561159
543,0.00213453888244929
544,0.014604925908444057
545,0.0008965308565808287
546,5.214638305949833e-05
547,0.0029375860589937234
548,2.744448481860148e-06
549,0.003547376399468942
550,0.0016477271666978893
551,0.012845507869598375
552,0.0011682236577250729
553,3.30010214006264e-06
554,3.113273671846575e-05
555,4.423806774586097e-06
556,0.01734867880500432
557,0.00023585391176624414
558,0.001484494948679834
559,0.00026362206119435913
560,0.0005044577001442953
561,0.00026022504549648944
562,0.005063509178961228
563,0.00041606072470223594
564,0.001638848874848057
565,0.003312993599320862
566,0.0005249061982971691
567,1.1885828545996708e-05
568,0.00013488059443776728
569,0.0028208915199777005
570,4.848954642154288e-05
571,0.00010930285706316587
572,0.0905724068023016
573,6.369752420815995e-06
574,9.291382199774103e-06
575,2.7753528280364048e-06
576,0.0017322434939194564
577,0.00029921835443096084
578,3.4630866740974957e-06
579,0.0002597633628427431
580,9.455275946230026e-05
581,0.016148177733876647
582,9.863744233537198e-05
583,5.687502840423224e-05
584,0.049042344132286184
585,0.00015297489150033932
586,0.0004900000047533099
587,0.0026847503240086177
588,0.0067976941254498865
589,0.05728449970097253
590,3.338140902565773e-06
591,0.00014448938921507424
592,2.2132572100469642e-06
593,2.3314494684377513e-08
594,5.198468362721045e-06
595,0.0009604805747158595
596,0.003775405393020377
597,0.0018337076232114293
598,6.345883724360211e-05
599,0.00024482607265373374
600,0.00367813901161837
601,0.0021761706286384575
602,0.009358789488204474
603,6.658615496898224e-05
604,0.00021863798381495289
605,0.007881983693124041
606,0.0039039701545581077
607,0.0029543278794515572
608,0.0010491583283551112
609,0.0040294522460075964
610,3.676839842955071e-07
611,9.247043120519819e-05
612,0.02506753974585061
613,3.6942140766710055e-06
614,6.173857588157674e-05
615,0.0007508273051157777
616,0.00024626444870790845
617,0.0001061691090756903
618,1.1976070871460586e-05
619,3.0672501710695375e-05
620,0.04052193864534197
621,0.00010747641396153339
622,0.09085807523934565
623,0.0015549862177890548
624,5.867676088376142e-05
625,0.03687904275230214
626,0.005436083027498143
627,6.480430676734351e-06
628,2.278750244608879e-08
629,0.0012431611225106058
630,3.6942140766710055e-06
631,0.00034614958227026745
632,0.00196109063985528
633,0.016204754633373328
634,0.0014650822535570104
635,3.2903613030473405e-06
636,0.00014419537738377807
637,1.0368642894855502e-05
638,0.0026761873083750664
639,8.878142894723848e-05
640,1.2817822769754876e-06
641,0.0015218357684161621
642,0.00013446814959494467
643,0.036496716769620026
644,0.00012518646720819816
645,0.09204588629076911
646,0.0011988213829315173
647,4.781472479915032e-05
648,0.00019657298931354962
649,0.001229629764377735
650,2.0403710258153104e-05
651,0.005926918743301859
652,0.11057305871340435
653,0.0017666594149142304
654,0.0002495491509037774
655,0.01219434463402059
656,0.015135081690861708
657,2.5915685877501622e-05
658,1.3061359576664114e-05
659,0.0007103482029176783
660,0.0009575411882148284
661,0.0001897810677267214
662,6.259263416061173e-05
663,0.00010596190919539022
664,0.0002647676710383248
665,0.00011303629902452825
666,0.002861249527982009
667,0.0026121181442641294
668,0.04436698447500247
669,1.1193241421201714e-05
670,5.863003197012868e-06
671,0.009862685316549926
672,0.04161366269481747
673,0.05577189661375785
674,0.007830907129145736
675,0.012274945844116135
676,0.004161691969170444
677,0.0003510440751293954
678,0.015807970729437255
679,0.0001079370000911622
680,0.01469122543754439
681,9.951030509729586e-05
682,5.863003197012868e-06
683,0.00010818365023155355
684,0.045908057872519205
685,3.152514867363444e-05
686,0.00042778678306672896
687,0.0015430883444752528
688,0.03946008108801275
689,0.0200025650553499
690,0.0006674321983848856
691,0.0008909943218365052
692,0.00013631648001830116
693,0.0032377465184083775
694,0.0010015941953525338
695,4.5440675296241965e-05
696,9.823761636684689e-05
697,0.002168289423284052
698,0.0013969555605278924
699,6.348817366347382e-05
700,0.00022861441660289845
701,0.0005898330848125414
702,0.0002948379469079233
703,0.0002671067469137201
704,0.03676805211708328
705,8.449805906266785e-05
706,4.7452599532171466e-05
707,2.4423341792540935e-05
708,0.0001443692442004126
709,0.14918448827516428
710,0.000725107857116346
711,0.0003427880759097902
712,0.0011747769623680958
713,3.3623137367969924e-05
714,0.023502093509200923
715,5.064825114466589e-06
716,0.0003437863395393562
717,0.0022544443828230046
718,0.00039509815597252827
719,7.302425200584811e-05
720,5.1867728415255375e-06
721,0.0001532350673131752
722,9.084929970686432e-05
723,0.01018842945885745
724,0.00347983553325299
725,4.653943955646164e-06
726,0.0001463699301357296
727,0.007158490116423183
728,0.013582805163717463
729,0.004771023669446701
730,0.005379172596495632
731,5.9810251781393984e-05
732,9.382191215328388e-05
733,4.1290798425171135e-07
734,0.0005949063193682969
735,0.032840627171271536
736,6.349806542103966e-08
737,7.3634550695852535e-06
738,0.0008376544617453254
739,0.00027522694634948087
740,0.00019882585030415908
741,6.80588532173566e-05
742,0.003856586884887277
743,0.009592636162724048
744,0.0002327479918230982
745,0.003856415298562975
746,0.0023755787701887484
747,0.00020530871014031257
748,1.721958033557176e-05
749,0.010987422400457086
750,0.00013441480568274108
751,3.808758660438101e-06
752,1.2990379030563445e-05
753,1.4808445101006726e-05
754,7.81255204308773e-05
755,1.4838622857232765e-05
756,0.0006423752839904793
757,0.009529977339692465
758,0.0005711388078285099
759,1.653613568466159e-05
760,4.7744680286279026e-05
761,0.0035230058433248545
762,0.00014039545739755592
763,0.003265764553016264
764,0.006860718049521059
765,0.06361981401395682
766,2.324651665762233e-06
767,0.0034607676568842176
768,4.504412670383633e-05
769,0.00013430072208063987
770,0.03211253231460912
771,0.005630911088780854
772,0.001361510005854803
773,9.084929970686432e-05
774,0.0015611148572116213
775,5.656517567118392e-05
776,0.029300964917295082
777,0.0951844638921373
778,0.000280918155491677
779,1.0774375598316467e-05
780,8.075859032202653e-05
781,0.01906622315995588
782,0.04490396637921365
783,0.011461880019946934
784,0.00010697388808793584
785,2.4124106435231855e-05
786,0.007925673790213347
787,2.2089472371562338e-05
788,1.0990641094017886e-05
789,0.001972028879930123
790,0.0005638201455559064
791,0.003033704065052903
792,7.321460268832565e-05
793,0.0015452841212881786
794,0.004099982917998343
795,0.00035498876683109297
796,1.497941554894804e-06
797,0.001451168038256811
798,6.040547241323268e-06
799,7.985963174830599e-07
800,0.005372047203487891
801,0.0001444767558832704
802,0.003906480956127565
803,1.0311273968080568e-05
804,0.0003318573638347246
805,0.00023098081452553
806,1.7611188818939415e-09
807,8.604481288848579e-06
808,1.1788686944764577e-06
809,0.47349439057565096
810,0.0016858150762606178
811,3.693246749682272e-06
812,0.001970276718271424
813,0.00030571855669811677
814,0.014793537729352234
815,0.017955147817005097
816,0.00032532223146943966
817,0.006379453980973216
818,0.00016726135176381126
819,0.0006727573241562736
820,0.04476010549732624
821,0.0025844812395564797
822,0.011669376707688668
823,0.11948272168893392
824,0.00010011814429897463
825,0.0028245555947115685
826,2.2210719655746093e-05
827,0.004605084024901375
828,0.006354760080772114
829,0.003955891020541332
830,7.048833738806888e-05
831,0.02403028648321114
832,0.0017639429146481598
833,5.238378733363733e-05
834,1.5002106258215303e-05
835,0.003156074463610508
836,5.4968426241212186e-05
837,0.00010027881063888313
838,1.6260500013889725e-05
839,0.002028154151863272
840,9.246384619690722e-06
841,0.0003063455815136526
842,0.0010010425033630916
843,0.011208067406538702
844,0.00801743900055634
845,9.88979103553371e-05
846,1.399163383339984e-05
847,9.592795214205872e-05
848,5.5628622528777154e-06
849,4.9809470895631926e-05
850,0.00023164640144417945
851,3.2464196416291523e-06
852,3.614570091758675e-05
853,0.0055225875296798805
854,1.2366816470587023e-05
855,6.541378952443556e-06
856,8.469836707936818e-06
857,3.152514867363444e-05
858,0.0013424847859879443
859,0.008054885242710565
860,0.0005617030916281523
861,0.006366564127444106
862,0.0001203967852856765
863,0.00042679817173041536
864,0.00017952804311217272
865,0.00014055792547455387
866,0.0006077129919770663
867,0.00018735716832333604
868,0.0002527094100810766
869,2.7871913383228143e-06
870,1.2462333329882488e-05
871,1.4418407206842991e-05
872,0.002509949067124992
873,3.879932057930096e-07
874,0.0001928811277203705
875,0.002039285457257659
876,0.005781146874578033
877,0.03321344577983692
878,9.090415932838459e-05
879,1.0039277491135933e-05
880,0.0012911124490851266
881,8.608196318202098e-05
882,0.005503662074173678
883,0.07500960358500536
884,0.011283443127162004
885,0.0006922837562185927
886,6.433040502558557e-05
887,3.0988315448446426e-05
888,2.3335333495613892e-06
889,0.0005279892510569972
890,2.7871913383228143e-06
891,1.600901170754528e-05
892,0.0015594375402228555
893,3.152514867363444e-05
894,0.006265356328696425
895,0.0010290413050307924
896,0.047960319739851105
897,2.44659041855054e-05
898,0.034714462024738636
899,0.0001292238802619533
900,0.0013164931303424965
901,0.0006383339828890626
902,0.00020448685810067613
903,0.00014631377759092968
904,0.0026519723747457868
905,0.0016027444616382844
906,0.0001019797470502781
907,0.03602881680719262
908,0.0016667698238073479
909,5.039700691527444e-05
910,0.00017634881945089725
911,2.5690848693742236e-06
912,6.15835764572364e-05
913,1.1756103391440868e-05
914,0.0005446873312425599
915,0.002212893796712187
916,0.0004593938723768249
917,7.501315025229125e-05
918,2.6985783513684888e-05
919,5.867676088376142e-05
920,0.026735768808620296
921,0.029614377108639997
922,8.206771216906067e-06
923,0.0009983704473521674
924,5.496186895353961e-06
925,0.0055892684286791006
926,2.8529044875998976e-06
927,0.00035741689164794314
928,0.0016949295693162558
929,0.004800735414709973
930,0.22290635330635392
931,0.004125519685750159
932,0.001990638468582229
933,0.0004198535779012544
934,0.00040163625764934395
935,2.6931088981663365e-06
936,0.0003321673802702244
937,5.7081813319633265e-05
938,0.0035536421273323327
939,0.0011374877491417464
940,0.0008516351277962473
941,4.966138114828534e-07
942,0.00015094342361040596
943,0.0035595662701798873
944,0.0003706398884852601
945,0.027035405058251215
946,0.00017152254452561523
947,4.30762552221766e-06
948,2.6219230729085348e-09
949,1.004667843850403e-05
950,9.023057078760415e-05
951,0.0015301778889967215
952,6.0721820206116327e-05
953,0.00016760740090031312
954,0.03383629148963341
955,0.00025112386477511476
956,3.6942140766710055e-06
957,2.8529044875998976e-06
958,0.0006029547361800236
959,0.2104354866204455
960,2.977991154892431e-06
961,7.786300296366759e-06
962,0.003324316241317587
963,3.188082225329235e-06
964,0.018193810564531187
965,0.00018452110583117357
966,0.003323458019837458
967,1.8518588580988986e-06
968,0.0003326571307341951
969,1.1546463312420689e-07
970,0.00031011566736111973
971,0.0014784259675311162
972,4.6147619666972354e-05
973,0.001232587779515948
974,0.00016950320394114283
975,0.00036504285935139
976,0.00015367833955129442
977,0.000930893095137326
978,0.0003534594406341527
979,0.014285440653985968
980,2.1295853878424993e-07
981,1.692967495946846e-06
982,0.00020295769421581735
983,0.0018933493583396996
984,4.352042860125734e-05
985,0.018369033472574407
986,0.0022155018324321947
987,0.003701117881164652
988,0.0003750519283839029
989,0.0017832837754757046
990,2.0344075465110866e-06
991,0.002248833316062965
992,0.0001826425617875344
993,2.532323774962151e-05
994,2.7175109478263563e-06
995,1.3781869431782197e-05
996,8.457171680497557e-07
997,0.044525309625184514
998,0.006006152191025487
999,0.004412311205963907
1000,0.018983118989615296
1001,4.184450857690495e-05
1002,0.06877033496261423
1003,5.384240997594343e-06
1004,2.6586179703238722e-05
1005,0.0001324110365445555
1006,0.0018269739783656116
1007,4.226495958837927e-06
1008,0.07062096278289445
1009,0.013173161806849552
1010,2.7082857647144068e-05
1011,0.001661641198097303
1012,8.832161239269252e-05
1013,0.0003473319966025095
1014,0.00024105542775860835
1015,0.00013671314796406584
1016,0.0014665333520059096
1017,0.0014584327443564371
1018,1.089950441102603e-05
1019,1.5897526320393295e-05
1020,0.00042400348167485235
1021,4.2090481724995274e-05
1022,0.0015483100814110647
1023,2.254224220674514e-06
1024,3.183758137487564e-06
1025,0.019000138624074157
1026,0.002220477352024109
1027,1.5063552419549845e-05
1028,0.00013773783835926555
1029,3.465781785384087e-05
1030,0.14427705603152377
1031,2.4221818244348312e-05
1032,0.004602088772069274
1033,1.7728596670287554e-07
1034,0.002497859267690447
1035,3.19580338857249e-07
1036,0.009328300768936827
1037,0.0003215219666012892
1038,0.004131598144339667
1039,1.0473411826623694e-05
1040,0.005958243031575481
1041,0.003287458765530961
1042,0.00197871208227097
1043,0.00019357824874992208
1044,1.4193208536887199e-05
1045,0.000803608317799908
1046,6.716689954669421e-05
1047,3.1571662975399663e-08
1048,0.00154500769894258
1049,3.5270932091683025e-05
1050,0.036649862214087565
1051,0.004477815910749759
1052,0.0002662384881451638
1053,1.037467881456975e-05
1054,0.019341118866360606
1055,0.003443096283736721
1056,5.841099268871277e-06
1057,0.00013582302595722593
1058,3.291934278476359e-05
1059,0.0005436184678324116
1060,0.0009086190057264355
1061,0.006558273112367296
1062,0.00014274305006384318
1063,0.0023828207673364595
1064,0.0003572331152490779
1065,2.238274160628484e-06
1066,4.6281715565470775e-05
1067,2.3629034164334607e-05
1068,0.0023900583300875806
1069,1.1483669229110445e-05
1070,3.0719859055040473e-06
1071,0.001009859666964355
1072,6.985046230730164e-05
1073,0.00030220173269466524
1074,0.0010852485200314593
1075,0.0010438306954519145
1076,0.011270550111505597
1077,0.0010009900904333266
1078,6.676982110537167e-05
1079,4.060735620790791e-06
1080,0.06575736843308501
1081,7.155734036474387e-05
1082,0.01995764464502922
1083,3.458437771377573e-06
1084,5.285858949491025e-06
1085,0.002198841277790427
1086,0.028131036703040256
1087,0.020106672134849755
1088,1.1307160080626737e-05
1089,1.8725639568121067e-05
1090,5.286680984075479e-07
1091,3.538278775399947e-05
1092,0.0035896698991648122
1093,0.034297112331813276
1094,0.010686772742474754
1095,0.00012147009303658661
1096,0.00034166101659020804
1097,0.00033466173743470985
1098,0.00012783905767153365
1099,0.0006876973566841121
1100,5.109449553685478e-05
1101,0.0005674507521904043
1102,0.0006822356759627262
1103,5.313746804780903e-06
1104,0.003066519969700751
1105,0.00391330013595365
1106,1.023284308066998e-05
1107,0.027845623336766476
1108,6.440164160710089e-05
1109,4.8775638110011486e-05
1110,0.00015055664000229447
1111,0.00012906354464542526
1112,0.0007349248250575974
1113,9.844010325067683e-05
1114,0.0010217260592074572
1115,1.738456501240745e-05
1116,0.0004577311204962044
1117,6.524035251439226e-05
1118,0.00010618662683876923
1119,0.00011523584655457799
1120,1.6757350349797736e-05
1121,1.348683048688627e-05
1122,0.0011993116641753983
1123,0.00029396503861577197
1124,0.0010035638181855981
1125,7.282778550837273e-05
1126,0.002599455245604291
1127,4.5445404647203016e-05
1128,0.0024411926330401277
1129,0.0005182430449088239
1130,7.350623294564928e-07
1131,0.000365312230480246
1132,0.014231236639176319
1133,0.004533599447555074
